"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/13/2015","42","Ozone","Ancora State Hospital","34-007-1001","AQS"
"03/14/2015","51","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"03/15/2015","47","PM2.5","Chester","42-045-0002","AQS"
"03/16/2015","57","PM2.5","Chester","42-045-0002","AQS"
"03/17/2015","55","PM2.5","South Camden","34-007-0010","AQS"
"03/18/2015","44","Ozone","BCSP","10-003-1010","AQS"
"03/19/2015","58","PM2.5","Bristol","42-017-0012","AQS"
"03/20/2015","59","PM2.5","Chester","42-045-0002","AQS"
"03/21/2015","72","PM2.5","Fair Hill Natural Resource Management Area","24-015-0003","AQS"
"03/22/2015","44","Ozone","BCSP","10-003-1010","AQS"
"03/23/2015","52","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"03/24/2015","54","PM2.5","Chester","42-045-0002","AQS"
"03/25/2015","74","PM2.5","Bristol","42-017-0012","AQS"
"03/26/2015","68","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"03/27/2015","49","PM2.5","New Garden","42-029-0100","AQS"
"03/28/2015","43","PM2.5","Fair Hill Natural Resource Management Area","24-015-0003","AQS"
"03/29/2015","56","PM2.5","New Garden","42-029-0100","AQS"
"03/30/2015","40","Ozone","BCSP","10-003-1010","AQS"
"03/31/2015","51","NO2","Air Management Services Laboratory (AMS LAB)","42-101-0004","AQS"
"04/01/2015","55","NO2","Chester","42-045-0002","AQS"
"04/02/2015","58","PM2.5","Bristol","42-017-0012","AQS"
"04/03/2015","62","PM2.5","New Garden","42-029-0100","AQS"
"04/04/2015","41","Ozone","BCSP","10-003-1010","AQS"
"04/05/2015","48","Ozone","BCSP","10-003-1010","AQS"
"04/06/2015","58","Ozone","BCSP","10-003-1010","AQS"
"04/07/2015","55","PM2.5","New Garden","42-029-0100","AQS"
"04/08/2015","49","NO2","Chester","42-045-0002","AQS"
"04/09/2015","36","PM2.5","North East Waste (NEW)","42-101-0048","AQS"
"04/10/2015","56","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"04/11/2015","52","PM10","Chester","42-045-0002","AQS"
"04/12/2015","54","Ozone","BCSP","10-003-1010","AQS"
"04/13/2015","54","Ozone","New Garden","42-029-0100","AQS"
"04/14/2015","40","NO2","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"04/15/2015","54","Ozone","BCSP","10-003-1010","AQS"
"04/16/2015","54","Ozone","New Garden","42-029-0100","AQS"
"04/17/2015","51","PM2.5","COMMUNITY HEALTH SERVICES (CHS)","42-101-0047","AQS"
"04/18/2015","93","Ozone","BCSP","10-003-1010","AQS"
"04/19/2015","46","Ozone","BCSP","10-003-1010","AQS"
"04/20/2015","45","Ozone","New Garden","42-029-0100","AQS"
"04/21/2015","45","Ozone","BCSP","10-003-1010","AQS"
"04/22/2015","47","Ozone","Ancora State Hospital","34-007-1001","AQS"
"04/23/2015","38","PM2.5","New Garden","42-029-0100","AQS"
"04/24/2015","47","Ozone","BCSP","10-003-1010","AQS"
