"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/01/2012","35","","Earhart","48-113-0061","AQS"
"08/07/2012","44","","Convention Center","48-113-0050","AQS"
"08/13/2012","30","","Earhart","48-113-0061","AQS"
"08/19/2012","14","","Earhart","48-113-0061","AQS"
"08/25/2012","41","","Earhart","48-113-0061","AQS"
"08/31/2012","28","","Convention Center","48-113-0050","AQS"
"09/06/2012","31","","Convention Center","48-113-0050","AQS"
"09/12/2012","34","","Convention Center","48-113-0050","AQS"
"09/18/2012","19","","Earhart","48-113-0061","AQS"
"09/24/2012","26","","Convention Center","48-113-0050","AQS"
"09/30/2012","24","","Stage Coach","48-439-3010","AQS"
"10/06/2012","13","","Stage Coach","48-439-3010","AQS"
"10/12/2012","22","","Convention Center","48-113-0050","AQS"
"10/18/2012","41","","Earhart","48-113-0061","AQS"
"10/24/2012","21","","Convention Center","48-113-0050","AQS"
"10/30/2012","31","","Earhart","48-113-0061","AQS"
"11/05/2012","39","","Convention Center","48-113-0050","AQS"
"11/11/2012","13","","Convention Center","48-113-0050","AQS"
"11/17/2012","31","","Earhart","48-113-0061","AQS"
"11/23/2012","18","","Earhart","48-113-0061","AQS"
"11/29/2012","28","","Convention Center","48-113-0050","AQS"
"12/05/2012","27","","Earhart","48-113-0061","AQS"
"12/11/2012","34","","Convention Center","48-113-0050","AQS"
"12/17/2012","38","","Convention Center","48-113-0050","AQS"
"12/23/2012","16","","Stage Coach","48-439-3010","AQS"
"12/29/2012","41","","Earhart","48-113-0061","AQS"
"01/04/2013","21","","Convention Center","48-113-0050","AQS"
"01/10/2013","7","","Convention Center","48-113-0050","AQS"
"01/16/2013","28","","Convention Center","48-113-0050","AQS"
"01/22/2013","27","","Convention Center","48-113-0050","AQS"
"01/28/2013","18","","Convention Center","48-113-0050","AQS"
"02/03/2013","21","","Earhart","48-113-0061","AQS"
"02/09/2013","17","","Earhart","48-113-0061","AQS"
"02/15/2013","14","","Earhart","48-113-0061","AQS"
"02/21/2013","13","","Stage Coach","48-439-3010","AQS"
"02/27/2013","21","","Earhart","48-113-0061","AQS"
"03/05/2013","51","","Earhart","48-113-0061","AQS"
"03/11/2013","15","","Earhart","48-113-0061","AQS"
"03/17/2013","33","","Earhart","48-113-0061","AQS"
"03/23/2013","19","","Earhart","48-113-0061","AQS"
"03/29/2013","34","","Earhart","48-113-0061","AQS"
"04/04/2013","38","","Earhart","48-113-0061","AQS"
"04/10/2013","15","","Earhart","48-113-0061","AQS"
