"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/07/2015","52","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/13/2015","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/19/2015","20","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/25/2015","29","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/31/2015","24","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/05/2015","9","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/06/2015","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/12/2015","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/18/2015","17","","GLEN BURNIE","24-003-1003","AQS"
"04/24/2015","8","","GLEN BURNIE","24-003-1003","AQS"
"04/30/2015","19","","GLEN BURNIE","24-003-1003","AQS"
"05/06/2015","24","","GLEN BURNIE","24-003-1003","AQS"
